record_id,customer_id,payment_id,customer_payment_count,customer_success_rate,customer_previous_failures,payment_amount,currency,payment_method,failure_reason,attempt_number,hours_since_failure,action_taken,previous_action,previous_attempt_count,recovered,amount_recovered,recovery_time_hours
rec_6ea229ad435d70,cust_47c58839c42c,pay_c64c07de1a6e71,16,0.96,1,506.99,INR,card,bank_timeout,1,1.12,RETRY,,0,True,506.99,1.83
rec_1c6d5cc675fa56,cust_eefb2a247169,pay_cc404f188830dd,7,0.744,2,7758.07,INR,upi,network_error,1,0.7,REMINDER,,0,False,0.0,0.0
rec_20c7c3a012f88a,cust_4f10aae3b518,pay_2f5f967e72789d,25,0.86,4,2831.26,INR,upi,authentication_failed,1,0.48,REMINDER,,0,False,0.0,0.0
rec_1b82c11cb95997,cust_4f10aae3b518,pay_2f5f967e72789d,25,0.86,4,2831.26,INR,upi,authentication_failed,2,6.44,REMINDER,REMINDER,1,False,0.0,0.0
rec_705e09ca382c4a,cust_4f10aae3b518,pay_2f5f967e72789d,25,0.86,4,2831.26,INR,upi,authentication_failed,3,13.74,PAYMENT_LINK,REMINDER,2,False,0.0,0.0
rec_451fff9f651198,cust_1af026df3f64,pay_a9f465ef73bbc4,16,0.9,2,3182.26,INR,upi,bank_timeout,1,1.43,RETRY,,0,False,0.0,0.0
rec_085f608bf7e73f,cust_1af026df3f64,pay_a9f465ef73bbc4,16,0.9,2,3182.26,INR,upi,bank_timeout,2,6.54,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_56dbb690c1eb87,cust_1af026df3f64,pay_a9f465ef73bbc4,16,0.9,2,3182.26,INR,upi,bank_timeout,3,14.92,PAYMENT_LINK,PAYMENT_LINK,2,False,0.0,0.0
rec_b5c174cc684b9a,cust_d73d52baca17,pay_09982fa4493754,3,0.867,0,5544.68,INR,card,bank_timeout,1,1.91,RETRY,,0,True,5544.68,3.23
rec_637c0a4f31d6d3,cust_89953dd10976,pay_6af0ebbeb76dc1,19,0.755,5,48928.84,INR,upi,authentication_failed,1,1.66,PAYMENT_LINK,,0,False,0.0,0.0
rec_94e1f1c27e70e1,cust_89953dd10976,pay_6af0ebbeb76dc1,19,0.755,5,48928.84,INR,upi,authentication_failed,2,13.87,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_f9b71d25f251ef,cust_e2add909c521,pay_7ca5718c912789,4,0.702,1,11421.85,INR,wallet,authentication_failed,1,1.65,RETRY,,0,False,0.0,0.0
rec_3071eb63c1d3fa,cust_e2add909c521,pay_7ca5718c912789,4,0.702,1,11421.85,INR,wallet,authentication_failed,2,14.84,REMINDER,RETRY,1,False,0.0,0.0
rec_5248a167ed1a45,cust_b836c448ad26,pay_be4538af81d151,20,0.823,4,1905.73,INR,upi,bank_timeout,1,1.94,PAYMENT_LINK,,0,False,0.0,0.0
rec_8037c4fb49b6b9,cust_1139fa1234c1,pay_2d943223d6f403,7,0.947,0,2003.34,INR,upi,bank_timeout,1,0.68,RETRY,,0,False,0.0,0.0
rec_dd97582f73e833,cust_5fb8d16c2720,pay_5fd414dde50213,25,0.879,3,932.79,INR,card,bank_timeout,1,0.34,RETRY,,0,True,932.79,2.35
rec_282b68519b87e8,cust_8cb6b0ba925f,pay_b534c27fd9cd88,4,0.767,1,2092.35,INR,upi,bank_timeout,1,0.33,RETRY,,0,False,0.0,0.0
rec_925ef44bcb4924,cust_8cb6b0ba925f,pay_b534c27fd9cd88,4,0.767,1,2092.35,INR,upi,bank_timeout,2,10.9,RETRY,RETRY,1,False,0.0,0.0
rec_3bd3c9f9562d0a,cust_8cb6b0ba925f,pay_b534c27fd9cd88,4,0.767,1,2092.35,INR,upi,bank_timeout,3,19.35,ESCALATE,RETRY,2,True,2092.35,19.95
rec_2d64a451016866,cust_95a0f35665ab,pay_2d0174331bee53,4,0.89,0,12453.65,INR,card,technical_error,1,0.7,RETRY,,0,False,0.0,0.0
rec_a41140642b33a8,cust_95a0f35665ab,pay_2d0174331bee53,4,0.89,0,12453.65,INR,card,technical_error,2,17.33,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_25fed72cffab4b,cust_60971a15c806,pay_d86230e6c81e91,7,0.858,1,4716.77,INR,upi,payment_method_issue,1,0.21,PAYMENT_LINK,,0,False,0.0,0.0
rec_0a1030ab5dc084,cust_60971a15c806,pay_d86230e6c81e91,7,0.858,1,4716.77,INR,upi,payment_method_issue,2,11.37,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_0a1da7ac384dd0,cust_99487f821831,pay_ff9fc57ec7aba8,34,0.915,3,3066.28,INR,upi,network_error,1,0.35,PAYMENT_LINK,,0,True,3066.28,2.33
rec_f7e40b141bed86,cust_5bb5c40c03cd,pay_51580bd35ef980,4,0.885,0,7372.96,INR,card,authentication_failed,1,0.87,REMINDER,,0,True,7372.96,3.31
rec_f8bca74eb8a261,cust_4edb6dc82d19,pay_4998023b2b8eed,11,0.855,2,2076.93,INR,netbanking,network_error,1,1.2,RETRY,,0,True,2076.93,1.73
rec_1991606023334a,cust_976749004651,pay_a3364b6193e19a,2,0.824,0,11337.14,INR,upi,payment_method_issue,1,1.69,PAYMENT_LINK,,0,True,11337.14,2.31
rec_809dad517abb5a,cust_1bf43b9f9fda,pay_15b6a26b9e1b82,4,0.43,2,459.67,INR,upi,bank_timeout,1,1.66,RETRY,,0,True,459.67,1.93
rec_b4d4377bb00be0,cust_9423251ebcb1,pay_dcde641fd02535,12,0.974,0,8958.19,INR,card,insufficient_funds,1,1.34,PAYMENT_LINK,,0,True,8958.19,2.99
rec_46bf67c25908f9,cust_f4ca6e7074b7,pay_c9c5709f9b3c90,43,0.713,12,441.74,INR,upi,bank_timeout,1,0.3,RETRY,,0,False,0.0,0.0
rec_140f0c7e0d45de,cust_f4ca6e7074b7,pay_c9c5709f9b3c90,43,0.713,12,441.74,INR,upi,bank_timeout,2,15.13,PAYMENT_LINK,RETRY,1,True,441.74,16.25
rec_a5cc72762548de,cust_8e867f3ca487,pay_f06544540050b1,23,0.61,9,23462.95,INR,wallet,technical_error,1,1.09,RETRY,,0,False,0.0,0.0
rec_b49e0e3b2d2ac3,cust_8e867f3ca487,pay_f06544540050b1,23,0.61,9,23462.95,INR,wallet,technical_error,2,13.1,REMINDER,RETRY,1,False,0.0,0.0
rec_902830f2ab16fd,cust_8e867f3ca487,pay_f06544540050b1,23,0.61,9,23462.95,INR,wallet,technical_error,3,23.02,REMINDER,REMINDER,2,False,0.0,0.0
rec_c30bdf3ae15ecc,cust_2b76a718566c,pay_fc75fe235f8d56,11,0.279,8,9326.6,INR,card,unknown,1,0.7,PAYMENT_LINK,,0,False,0.0,0.0
rec_cc3e448152388f,cust_6f96288295d8,pay_76c342322470a5,8,0.957,0,11581.25,INR,upi,technical_error,1,1.44,RETRY,,0,False,0.0,0.0
rec_6fda3789d701d8,cust_cd32e7120c76,pay_c5b602ae4f3b22,16,0.5,8,7091.49,INR,card,network_error,1,0.13,PAYMENT_LINK,,0,False,0.0,0.0
rec_ac15a3e2b62e49,cust_cd32e7120c76,pay_c5b602ae4f3b22,16,0.5,8,7091.49,INR,card,network_error,2,15.37,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_af9e07ce51d771,cust_3cd5fd7f49c1,pay_8b0990e924172b,10,0.848,2,5600.22,INR,card,bank_timeout,1,1.53,RETRY,,0,False,0.0,0.0
rec_57ab002b2a7c90,cust_3cd5fd7f49c1,pay_8b0990e924172b,10,0.848,2,5600.22,INR,card,bank_timeout,2,4.5,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_a9eafe0c576cac,cust_bba1aed944cd,pay_c1a2c6d19f770e,16,0.736,4,235.81,INR,card,authentication_failed,1,1.26,PAYMENT_LINK,,0,True,235.81,3.52
rec_8b5fd4e5312235,cust_924cde09ccea,pay_ad5d5c2a760698,28,0.841,4,1553.47,INR,upi,bank_timeout,1,1.17,PAYMENT_LINK,,0,True,1553.47,3.56
rec_b005ebff5741a1,cust_9ea9f5083122,pay_2368c5d3a30891,29,0.727,8,1469.37,INR,upi,bank_timeout,1,0.32,RETRY,,0,False,0.0,0.0
rec_027f2467860a50,cust_9ea9f5083122,pay_2368c5d3a30891,29,0.727,8,1469.37,INR,upi,bank_timeout,2,4.76,REMINDER,RETRY,1,False,0.0,0.0
rec_bbf662e45b40d3,cust_9ea9f5083122,pay_2368c5d3a30891,29,0.727,8,1469.37,INR,upi,bank_timeout,3,22.47,PAYMENT_LINK,REMINDER,2,True,1469.37,23.84
rec_aa053a78a2eeac,cust_15149755838e,pay_78872fc5d0bc70,8,0.952,0,9290.02,INR,upi,network_error,1,1.89,PAYMENT_LINK,,0,False,0.0,0.0
rec_12860afd35f428,cust_ec191606a57d,pay_bb64287b903440,8,0.704,2,4261.01,INR,upi,authentication_failed,1,0.63,RETRY,,0,False,0.0,0.0
rec_e3e254fc803d59,cust_399557cb827e,pay_9200e1eab26579,2,0.837,0,11361.71,INR,upi,payment_method_issue,1,1.83,PAYMENT_LINK,,0,True,11361.71,3.44
rec_ca81bf9cf735c2,cust_8cb6b0ba925f,pay_f63420b3f34814,4,0.767,1,45824.5,INR,netbanking,insufficient_funds,1,0.52,REMINDER,,0,True,45824.5,2.15
rec_904e30f1d6285c,cust_a449d64f922d,pay_613cfcebac89ba,25,0.836,4,3604.34,INR,upi,authentication_failed,1,1.68,RETRY,,0,True,3604.34,3.5
rec_d42be9c65e835e,cust_96dd6c82a890,pay_1ec71dea1acdde,22,0.916,2,7535.52,INR,upi,insufficient_funds,1,0.4,RETRY,,0,False,0.0,0.0
rec_0c617fba001e02,cust_96dd6c82a890,pay_1ec71dea1acdde,22,0.916,2,7535.52,INR,upi,insufficient_funds,2,16.77,PAYMENT_LINK,RETRY,1,True,7535.52,18.36
rec_c1bad5f7fbc26c,cust_54c29d5c19ec,pay_317fd7b8d00206,35,0.949,2,1825.69,INR,netbanking,bank_timeout,1,0.85,RETRY,,0,False,0.0,0.0
rec_d582b38dadf05a,cust_60885550f74f,pay_177dde3fd96d6a,26,0.503,13,1290.72,INR,upi,insufficient_funds,1,0.5,RETRY,,0,False,0.0,0.0
rec_4315abae750c32,cust_60885550f74f,pay_177dde3fd96d6a,26,0.503,13,1290.72,INR,upi,insufficient_funds,2,12.35,RETRY,RETRY,1,False,0.0,0.0
rec_823da9af571e80,cust_cece36ae9fb2,pay_d1b8ab65ceaee4,5,0.827,1,11283.02,INR,card,network_error,1,1.53,RETRY,,0,True,11283.02,2.1
rec_488bc5ed4faaa1,cust_8bae295e902a,pay_6c2443050e40ea,18,0.903,2,1343.61,INR,upi,authentication_failed,1,1.27,PAYMENT_LINK,,0,True,1343.61,2.32
rec_392fda2e373f7f,cust_d8125123984f,pay_e89627fe80d494,46,0.973,1,1164.05,INR,card,authentication_failed,1,2.0,PAYMENT_LINK,,0,True,1164.05,2.76
rec_ee4e8cf15406cf,cust_29d0c613b0c7,pay_1da342490e48e3,5,0.859,1,1514.38,INR,upi,insufficient_funds,1,0.83,PAYMENT_LINK,,0,True,1514.38,3.33
rec_1bedd598648c15,cust_56c890a56538,pay_6d9ecb6f198db6,20,0.815,4,10265.97,INR,upi,payment_method_issue,1,1.26,REMINDER,,0,False,0.0,0.0
rec_f72d9ecf019796,cust_56c890a56538,pay_6d9ecb6f198db6,20,0.815,4,10265.97,INR,upi,payment_method_issue,2,11.44,PAYMENT_LINK,REMINDER,1,True,10265.97,13.42
rec_24c5e9ab2db807,cust_243113fd8e19,pay_64280da5e6d46b,16,0.966,1,2436.59,INR,card,technical_error,1,1.77,RETRY,,0,True,2436.59,3.14
rec_ee763cf40b55e9,cust_1ee26f39eed4,pay_1651b50b24485b,16,0.731,4,1347.29,INR,upi,insufficient_funds,1,0.93,ESCALATE,,0,True,1347.29,3.22
rec_cd3fd77cb160db,cust_24c778a59b4e,pay_c1fcc7947eac5a,1,0.836,0,2404.28,INR,card,insufficient_funds,1,0.95,PAYMENT_LINK,,0,False,0.0,0.0
rec_ed685dd3d080e1,cust_4da838b76947,pay_415169136aab28,16,0.946,1,636.98,INR,upi,payment_method_issue,1,1.35,REMINDER,,0,True,636.98,3.64
rec_eb9a0845e7a35e,cust_042c65ad9883,pay_433700eab06abb,8,0.903,1,443.56,INR,upi,authentication_failed,1,1.83,PAYMENT_LINK,,0,True,443.56,2.06
rec_6af0501cc3a374,cust_a9c3640de411,pay_122d161bce82b4,3,0.842,0,21282.27,INR,upi,network_error,1,1.03,RETRY,,0,False,0.0,0.0
rec_4ebdfd092ec912,cust_f143262fdc5c,pay_3f9a2833d320d3,6,0.483,3,10514.49,INR,card,network_error,1,0.26,RETRY,,0,True,10514.49,1.28
rec_8e28598c368142,cust_79dbf407c5c6,pay_6aac67f45d3398,13,0.433,7,3778.12,INR,card,bank_timeout,1,1.89,RETRY,,0,False,0.0,0.0
rec_c5113e114bea44,cust_79dbf407c5c6,pay_6aac67f45d3398,13,0.433,7,3778.12,INR,card,bank_timeout,2,14.97,RETRY,RETRY,1,False,0.0,0.0
rec_fc74da51a46eb3,cust_79dbf407c5c6,pay_6aac67f45d3398,13,0.433,7,3778.12,INR,card,bank_timeout,3,21.26,STOP,RETRY,2,False,0.0,0.0
rec_c8fa91ce4a6e46,cust_b7b651ee028b,pay_00ea25f2ccb414,19,0.708,6,1117.06,INR,upi,bank_timeout,1,1.88,PAYMENT_LINK,,0,False,0.0,0.0
rec_c832b0c640ca46,cust_7b3a4e3e7c52,pay_018f21b5eafb51,42,0.623,16,2025.97,INR,netbanking,unknown,1,1.39,PAYMENT_LINK,,0,False,0.0,0.0
rec_75b580e8806f20,cust_7b3a4e3e7c52,pay_018f21b5eafb51,42,0.623,16,2025.97,INR,netbanking,unknown,2,14.92,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_c73d1dcde0fa1a,cust_614c721da921,pay_c21df960992eeb,6,0.44,3,1789.62,INR,card,network_error,1,1.54,RETRY,,0,True,1789.62,3.84
rec_84822c0aa3dc71,cust_d12daea8673d,pay_e8257c5f700a05,43,0.762,10,8868.03,INR,wallet,authentication_failed,1,1.24,PAYMENT_LINK,,0,True,8868.03,2.15
rec_f9329f7d16d9f8,cust_54c29d5c19ec,pay_66dfce01a3dec1,35,0.949,2,1415.76,INR,card,bank_timeout,1,1.08,RETRY,,0,True,1415.76,2.56
rec_1d4f3938cb178f,cust_89b5aab0c121,pay_fe6e362a32db6c,5,0.742,1,10510.91,INR,upi,authentication_failed,1,0.85,PAYMENT_LINK,,0,True,10510.91,2.69
rec_3d42add031c11f,cust_adf4e62d6651,pay_453d7b053e0f27,24,0.373,15,2985.42,INR,upi,authentication_failed,1,0.48,PAYMENT_LINK,,0,False,0.0,0.0
rec_c43a91437369f0,cust_698f546d5f29,pay_2c4b55c2cbea31,6,0.978,0,2956.18,INR,upi,authentication_failed,1,1.66,PAYMENT_LINK,,0,True,2956.18,2.95
rec_a3a45b1f65f6f9,cust_b0d18df1484f,pay_0881bab072f4aa,20,0.936,1,905.41,INR,upi,network_error,1,0.72,PAYMENT_LINK,,0,False,0.0,0.0
rec_0a6a1ef362b8e3,cust_b0d18df1484f,pay_0881bab072f4aa,20,0.936,1,905.41,INR,upi,network_error,2,12.07,PAYMENT_LINK,PAYMENT_LINK,1,True,905.41,14.0
rec_1ced73ddac42df,cust_5115d7ee3b90,pay_3a52bcdd438e2d,13,0.922,1,5906.06,INR,netbanking,network_error,1,0.63,REMINDER,,0,False,0.0,0.0
rec_3ef24b9834e96b,cust_5115d7ee3b90,pay_3a52bcdd438e2d,13,0.922,1,5906.06,INR,netbanking,network_error,2,17.67,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_ac309d0ab24462,cust_5115d7ee3b90,pay_3a52bcdd438e2d,13,0.922,1,5906.06,INR,netbanking,network_error,3,25.9,REMINDER,PAYMENT_LINK,2,False,0.0,0.0
rec_e3f4a4043a5e89,cust_5115d7ee3b90,pay_3a52bcdd438e2d,13,0.922,1,5906.06,INR,netbanking,network_error,4,29.16,ESCALATE,REMINDER,3,True,5906.06,29.38
rec_0b3b924620c053,cust_66124ab4f9b2,pay_70f0c832487b3b,5,0.906,0,2957.94,INR,upi,insufficient_funds,1,1.96,PAYMENT_LINK,,0,False,0.0,0.0
rec_b8355ffe8680be,cust_6e5fbf719749,pay_bafa0fc357ea7c,44,0.795,9,223.76,INR,card,payment_method_issue,1,1.15,RETRY,,0,False,0.0,0.0
rec_3f127937ca27bb,cust_6e5fbf719749,pay_bafa0fc357ea7c,44,0.795,9,223.76,INR,card,payment_method_issue,2,12.08,PAYMENT_LINK,RETRY,1,True,223.76,14.12
rec_20f2dd3b87ed80,cust_5f2019ea3cd6,pay_739b6824873148,5,0.816,1,2922.79,INR,upi,unknown,1,0.83,ESCALATE,,0,False,0.0,0.0
rec_e68e43453d74ad,cust_5f2019ea3cd6,pay_739b6824873148,5,0.816,1,2922.79,INR,upi,unknown,2,12.68,PAYMENT_LINK,ESCALATE,1,True,2922.79,13.93
rec_c1aba9ffbc260d,cust_bf67de423a0a,pay_d8e235ca4a6713,21,0.943,1,2917.68,INR,card,network_error,1,0.13,RETRY,,0,True,2917.68,0.26
rec_481036b7c6b179,cust_8da03d880c6f,pay_3ee87a9c8ed974,38,0.84,6,1632.25,INR,wallet,authentication_failed,1,0.43,PAYMENT_LINK,,0,False,0.0,0.0
rec_c583971c07560e,cust_4336ffe56631,pay_a60d111d972849,2,0.86,0,9704.31,INR,upi,bank_timeout,1,1.77,PAYMENT_LINK,,0,False,0.0,0.0
rec_3ab5d00592d047,cust_4336ffe56631,pay_a60d111d972849,2,0.86,0,9704.31,INR,upi,bank_timeout,2,15.22,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_9a2f0e2f3d5b0d,cust_d8f8001856fe,pay_5c56095bdee953,3,0.948,0,7062.92,INR,upi,insufficient_funds,1,0.12,REMINDER,,0,True,7062.92,1.34
rec_021f13f2fdbe88,cust_e2b2de4b3d5c,pay_bc91f98f4aabf2,3,0.81,1,7730.02,INR,upi,payment_method_issue,1,0.67,REMINDER,,0,False,0.0,0.0
rec_a6e47d4671adcc,cust_12087e208ede,pay_6936de4ae5dd44,5,0.715,1,1441.41,INR,netbanking,bank_timeout,1,2.0,RETRY,,0,True,1441.41,4.05
rec_8ef5620b01b439,cust_3756999b251a,pay_af68bf0aa15440,3,0.836,0,5790.29,INR,card,bank_timeout,1,0.43,REMINDER,,0,False,0.0,0.0
rec_c655e8b9190725,cust_3756999b251a,pay_af68bf0aa15440,3,0.836,0,5790.29,INR,card,bank_timeout,2,9.6,PAYMENT_LINK,REMINDER,1,True,5790.29,11.24
rec_1a8d393e4295ec,cust_41191aa71b61,pay_638b6a247b027f,3,0.901,0,6598.2,INR,upi,bank_timeout,1,0.82,RETRY,,0,True,6598.2,1.66
rec_37d65cc26c40be,cust_74017bb3c227,pay_4fec59e9c34f88,5,0.794,1,41301.45,INR,upi,bank_timeout,1,0.86,RETRY,,0,False,0.0,0.0
rec_36a41b76e6c9d6,cust_bc2cbb0ddd33,pay_571200edc4922f,17,0.961,1,39908.34,INR,upi,authentication_failed,1,1.5,PAYMENT_LINK,,0,True,39908.34,2.49
rec_e31ca474db8ff9,cust_01a4c2d14edf,pay_252c46fdebc17e,2,0.96,0,4000.9,INR,upi,bank_timeout,1,0.71,RETRY,,0,True,4000.9,2.26
rec_96ac5334887da9,cust_51e744e4b864,pay_8b78f7f719ee46,17,0.79,4,3596.93,INR,upi,authentication_failed,1,1.41,PAYMENT_LINK,,0,True,3596.93,3.49
rec_7da0dddfec89ba,cust_34a63e763217,pay_7c2712b8382edc,2,0.809,0,1245.4,INR,upi,unknown,1,0.47,PAYMENT_LINK,,0,True,1245.4,2.25
rec_bea195e3d6e5a9,cust_28e333b64e8a,pay_b2e32e7630ab60,13,0.717,4,30598.52,INR,card,authentication_failed,1,1.46,PAYMENT_LINK,,0,True,30598.52,2.47
rec_860b5ee032c7ea,cust_8cca89632e2e,pay_5e49e4e580e76b,8,0.947,0,950.54,INR,netbanking,insufficient_funds,1,0.98,PAYMENT_LINK,,0,False,0.0,0.0
rec_c5242773c5d9c6,cust_f1276a5cbe9f,pay_bc576cf6a693c6,2,0.907,0,31434.85,INR,upi,network_error,1,0.28,RETRY,,0,True,31434.85,0.89
rec_4837309676ed56,cust_214bd473e375,pay_216f3715d65c1a,15,0.286,11,2196.73,INR,card,authentication_failed,1,1.82,PAYMENT_LINK,,0,False,0.0,0.0
rec_40443dfda0e76b,cust_04022b3c5082,pay_0f8ed8194e2de2,28,0.709,8,11363.58,INR,upi,insufficient_funds,1,1.87,RETRY,,0,False,0.0,0.0
rec_9778dc51c146a1,cust_4a1a81f5ed10,pay_ed120bde637d85,7,0.962,0,1148.28,INR,upi,bank_timeout,1,1.09,RETRY,,0,True,1148.28,1.98
rec_18bf5990853c38,cust_f83a1bce7069,pay_fc2ae503164e47,13,0.739,3,10162.52,INR,upi,bank_timeout,1,0.49,REMINDER,,0,False,0.0,0.0
rec_25559f5cf70b3a,cust_f83a1bce7069,pay_fc2ae503164e47,13,0.739,3,10162.52,INR,upi,bank_timeout,2,12.1,PAYMENT_LINK,REMINDER,1,True,10162.52,13.55
rec_b6267c2c46ac9a,cust_d2eaef184b67,pay_3bcf8fdf77b28e,22,0.801,4,1827.36,INR,upi,bank_timeout,1,0.7,RETRY,,0,False,0.0,0.0
rec_ca2710ec0339e1,cust_d2eaef184b67,pay_3bcf8fdf77b28e,22,0.801,4,1827.36,INR,upi,bank_timeout,2,11.19,RETRY,RETRY,1,True,1827.36,12.3
rec_c921ea4daa0a13,cust_4758367ba649,pay_7285f28482b1e6,18,0.848,3,535.57,INR,card,bank_timeout,1,0.64,RETRY,,0,False,0.0,0.0
rec_760b52fe3809aa,cust_4758367ba649,pay_7285f28482b1e6,18,0.848,3,535.57,INR,card,bank_timeout,2,4.66,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_eafa0f6efdc094,cust_4758367ba649,pay_7285f28482b1e6,18,0.848,3,535.57,INR,card,bank_timeout,3,13.3,PAYMENT_LINK,PAYMENT_LINK,2,False,0.0,0.0
rec_e1a7fc196a2050,cust_4758367ba649,pay_7285f28482b1e6,18,0.848,3,535.57,INR,card,bank_timeout,4,15.91,ESCALATE,PAYMENT_LINK,3,False,0.0,0.0
rec_e119d089b7426e,cust_7808a00402a4,pay_0dcabd8a7ed17a,29,0.892,3,28734.65,INR,card,bank_timeout,1,1.67,REMINDER,,0,False,0.0,0.0
rec_874bd729e161a8,cust_7808a00402a4,pay_0dcabd8a7ed17a,29,0.892,3,28734.65,INR,card,bank_timeout,2,9.51,ESCALATE,REMINDER,1,False,0.0,0.0
rec_59b6dfbd8e6abc,cust_9e374f7ac42c,pay_b35e7337c67542,22,0.267,16,912.74,INR,card,bank_timeout,1,0.3,RETRY,,0,False,0.0,0.0
rec_b7c44b0f10057d,cust_9e374f7ac42c,pay_b35e7337c67542,22,0.267,16,912.74,INR,card,bank_timeout,2,15.96,REMINDER,RETRY,1,False,0.0,0.0
rec_34941ef89a1e37,cust_28628b4ec714,pay_7cd9d0818f6c0e,1,0.937,0,11244.32,INR,upi,bank_timeout,1,1.14,RETRY,,0,False,0.0,0.0
rec_5d3282f19337b7,cust_28628b4ec714,pay_7cd9d0818f6c0e,1,0.937,0,11244.32,INR,upi,bank_timeout,2,10.6,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_c2f653a42d4476,cust_28628b4ec714,pay_7cd9d0818f6c0e,1,0.937,0,11244.32,INR,upi,bank_timeout,3,20.23,REMINDER,PAYMENT_LINK,2,False,0.0,0.0
rec_cf5aebb809d7e0,cust_157d94a106f0,pay_e75d17b44223cd,12,0.81,2,2395.7,INR,upi,network_error,1,0.18,PAYMENT_LINK,,0,False,0.0,0.0
rec_6abdee14eefca5,cust_157d94a106f0,pay_e75d17b44223cd,12,0.81,2,2395.7,INR,upi,network_error,2,3.06,STOP,PAYMENT_LINK,1,False,0.0,0.0
rec_fc43263f723555,cust_5738811d70c2,pay_6c4b1a3a4d767f,9,0.503,4,8301.63,INR,card,network_error,1,0.97,RETRY,,0,False,0.0,0.0
rec_e81c9eceb3a037,cust_921704753d95,pay_b943dd6d1c5465,4,0.82,1,5475.55,INR,card,bank_timeout,1,0.38,RETRY,,0,False,0.0,0.0
rec_e50a1e5429911b,cust_921704753d95,pay_b943dd6d1c5465,4,0.82,1,5475.55,INR,card,bank_timeout,2,18.09,STOP,RETRY,1,False,0.0,0.0
rec_ffe6b62c64dc61,cust_637ddcd698d3,pay_fc43664e0d5d17,4,0.482,2,2993.67,INR,card,technical_error,1,0.58,RETRY,,0,True,2993.67,0.99
rec_7f74740a3fe788,cust_e42aa836989b,pay_0490c96e8d0d0d,2,0.819,0,1845.63,INR,upi,authentication_failed,1,0.46,PAYMENT_LINK,,0,True,1845.63,1.75
rec_369e42973770c4,cust_283edeec9245,pay_eb2370ae866492,24,0.786,5,2159.31,INR,netbanking,insufficient_funds,1,1.4,REMINDER,,0,False,0.0,0.0
rec_a4a1a661286266,cust_283edeec9245,pay_eb2370ae866492,24,0.786,5,2159.31,INR,netbanking,insufficient_funds,2,12.49,ESCALATE,REMINDER,1,True,2159.31,14.41
rec_55e0d06bed2ac3,cust_4f7f963ed3c5,pay_d7b09caab31570,7,0.754,2,1056.33,INR,upi,payment_method_issue,1,1.0,PAYMENT_LINK,,0,False,0.0,0.0
rec_9578843b4ca39c,cust_1f3cea1d2271,pay_2ed22475313161,1,0.854,0,514.8,INR,card,unknown,1,1.28,RETRY,,0,False,0.0,0.0
rec_dd6da9b5784021,cust_1f3cea1d2271,pay_2ed22475313161,1,0.854,0,514.8,INR,card,unknown,2,13.1,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_c038356e7ee8f8,cust_1f3cea1d2271,pay_2ed22475313161,1,0.854,0,514.8,INR,card,unknown,3,16.67,ESCALATE,PAYMENT_LINK,2,False,0.0,0.0
rec_3527cef0746a43,cust_c36b9a0a41e0,pay_02a3ba28ea4be1,22,0.883,3,2533.01,INR,wallet,network_error,1,0.68,RETRY,,0,True,2533.01,1.64
rec_9771b1fee8686c,cust_c93c9cc6668b,pay_935380d0b02eaf,8,0.745,2,4810.07,INR,card,insufficient_funds,1,1.18,RETRY,,0,False,0.0,0.0
rec_6a9533923dfc7b,cust_c93c9cc6668b,pay_935380d0b02eaf,8,0.745,2,4810.07,INR,card,insufficient_funds,2,8.21,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_5ac942f4936bd4,cust_9360715fc3fe,pay_c6c9f8a718ad84,29,0.895,3,1167.58,INR,netbanking,insufficient_funds,1,1.74,PAYMENT_LINK,,0,True,1167.58,4.02
rec_6dafa9f421583a,cust_5c784ca4f0e4,pay_05a6701c78dfea,6,0.69,2,37212.71,INR,card,bank_timeout,1,1.74,RETRY,,0,False,0.0,0.0
rec_48f50a269bef46,cust_4cdf697f4eca,pay_434d83fe2058fd,1,0.779,0,216.6,INR,upi,authentication_failed,1,1.24,PAYMENT_LINK,,0,True,216.6,2.92
rec_fa50810e7617d8,cust_e82a3879f2b5,pay_fd1765aabd582d,6,0.408,4,10058.18,INR,card,insufficient_funds,1,0.12,PAYMENT_LINK,,0,True,10058.18,1.72
rec_7ba122a07612e4,cust_a93e7b5b1e4a,pay_5caba07fa823ae,3,0.801,1,2967.08,INR,upi,authentication_failed,1,0.3,REMINDER,,0,True,2967.08,0.72
rec_fcad595bf1c912,cust_bba1aed944cd,pay_8eca5a2e9d7db6,16,0.736,4,1524.63,INR,upi,authentication_failed,1,0.24,PAYMENT_LINK,,0,False,0.0,0.0
